Backbone,oxidised_smiles,Position,Functional Group,reduced_smiles
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,COC(=O)c1cccc2ccc3cc4nccnc4cc3c12,13.0,C(=O)OC,COC(=O)C1=CC=CC2=CC=C3C=C4NC=CNC4=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,COC(=O)c1ccc2ccc3cc4nccnc4cc3c2c1,14.0,C(=O)OC,COC(=O)C1=CC=C2C=CC3=CC4=C(C=C3C2=C1)NC=CN4
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,COC(=O)c1ccc2c(ccc3cc4nccnc4cc32)c1,15.0,C(=O)OC,COC(=O)C1=CC=C2C(=C1)C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,COC(=O)c1cccc2c1ccc1cc3nccnc3cc12,16.0,C(=O)OC,COC(=O)C1=CC=CC2=C1C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,COC(=O)c1c2ccc3ccccc3c2cc2nccnc12,17.0,C(=O)OC,COC(=O)C1=C2C=CC3=CC=CC=C3C2=CC2=C1NC=CN2
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,FC(F)(F)c1cnc2cc3c(ccc4ccccc43)cc2n1,2.0,C(F)(F)(F),FC(F)(F)C1=CNC2=CC3=C(C=CC4=CC=CC=C43)C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,FC(F)(F)c1cnc2cc3ccc4ccccc4c3cc2n1,3.0,C(F)(F)(F),FC(F)(F)C1=CNC2=CC3=CC=C4C=CC=CC4=C3C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,FC(F)(F)c1c2nccnc2cc2ccc3ccccc3c12,6.0,C(F)(F)(F),FC(F)(F)C1=C2NC=CNC2=CC2=CC=C3C=CC=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,FC(F)(F)c1cc2ccccc2c2cc3nccnc3cc12,9.0,C(F)(F)(F),FC(F)(F)C1=CC2=CC=CC=C2C2=CC3=C(C=C21)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,FC(F)(F)c1cc2cc3nccnc3cc2c2ccccc12,10.0,C(F)(F)(F),FC(F)(F)C1=CC2=CC3=C(C=C2C2=CC=CC=C21)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,FC(F)(F)c1cccc2ccc3cc4nccnc4cc3c12,13.0,C(F)(F)(F),FC(F)(F)C1=CC=CC2=CC=C3C=C4NC=CNC4=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,FC(F)(F)c1ccc2ccc3cc4nccnc4cc3c2c1,14.0,C(F)(F)(F),FC(F)(F)C1=CC=C2C=CC3=CC4=C(C=C3C2=C1)NC=CN4
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,FC(F)(F)c1ccc2c(ccc3cc4nccnc4cc32)c1,15.0,C(F)(F)(F),FC(F)(F)C1=CC=C2C(=C1)C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,FC(F)(F)c1cccc2c1ccc1cc3nccnc3cc12,16.0,C(F)(F)(F),FC(F)(F)C1=CC=CC2=C1C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,FC(F)(F)c1c2ccc3ccccc3c2cc2nccnc12,17.0,C(F)(F)(F),FC(F)(F)C1=C2C=CC3=CC=CC=C3C2=CC2=C1NC=CN2
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,NCc1cnc2cc3c(ccc4ccccc43)cc2n1,2.0,CN,NCC1=CNC2=CC3=C(C=CC4=CC=CC=C43)C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,NCc1cnc2cc3ccc4ccccc4c3cc2n1,3.0,CN,NCC1=CNC2=CC3=CC=C4C=CC=CC4=C3C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,NCc1c2nccnc2cc2ccc3ccccc3c12,6.0,CN,NCC1=C2NC=CNC2=CC2=CC=C3C=CC=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,NCc1cc2ccccc2c2cc3nccnc3cc12,9.0,CN,NCC1=CC2=CC=CC=C2C2=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,NCc1cc2cc3nccnc3cc2c2ccccc12,10.0,CN,NCC1=CC2=CC3=C(C=C2C2=CC=CC=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,NCc1cccc2ccc3cc4nccnc4cc3c12,13.0,CN,NCC1=CC=CC2=CC=C3C=C4NC=CNC4=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,NCc1ccc2ccc3cc4nccnc4cc3c2c1,14.0,CN,NCC1=CC=C2C=CC3=CC4=C(C=C3C2=C1)NC=CN4
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,NCc1ccc2c(ccc3cc4nccnc4cc32)c1,15.0,CN,NCC1=CC=C2C(=C1)C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,NCc1cccc2c1ccc1cc3nccnc3cc12,16.0,CN,NCC1=CC=CC2=C1C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,NCc1c2ccc3ccccc3c2cc2nccnc12,17.0,CN,NCC1=C2C=CC3=CC=CC=C3C2=CC2=C1NC=CN2
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,N#Cc1cnc2cc3c(ccc4ccccc43)cc2n1,2.0,C#N,N#CC1=CNC2=CC3=C(C=CC4=CC=CC=C43)C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,N#Cc1cnc2cc3ccc4ccccc4c3cc2n1,3.0,C#N,N#CC1=CNC2=CC3=CC=C4C=CC=CC4=C3C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,N#Cc1c2nccnc2cc2ccc3ccccc3c12,6.0,C#N,N#CC1=C2NC=CNC2=CC2=CC=C3C=CC=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,N#Cc1cc2ccccc2c2cc3nccnc3cc12,9.0,C#N,N#CC1=CC2=CC=CC=C2C2=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,N#Cc1cc2cc3nccnc3cc2c2ccccc12,10.0,C#N,N#CC1=CC2=CC3=C(C=C2C2=CC=CC=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,N#Cc1cccc2ccc3cc4nccnc4cc3c12,13.0,C#N,N#CC1=CC=CC2=CC=C3C=C4NC=CNC4=CC3=C12
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,N#Cc1ccc2ccc3cc4nccnc4cc3c2c1,14.0,C#N,N#CC1=CC=C2C=CC3=CC4=C(C=C3C2=C1)NC=CN4
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,N#Cc1ccc2c(ccc3cc4nccnc4cc32)c1,15.0,C#N,N#CC1=CC=C2C(=C1)C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,N#Cc1cccc2c1ccc1cc3nccnc3cc12,16.0,C#N,N#CC1=CC=CC2=C1C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,N#Cc1c2ccc3ccccc3c2cc2nccnc12,17.0,C#N,N#CC1=C2C=CC3=CC=CC=C3C2=CC2=C1NC=CN2
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=P(O)(O)c1cnc2cc3c(ccc4ccccc43)cc2n1,2.0,P(=O)(O)O,O=P(O)(O)C1=CNC2=CC3=C(C=CC4=CC=CC=C43)C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=P(O)(O)c1cnc2cc3ccc4ccccc4c3cc2n1,3.0,P(=O)(O)O,O=P(O)(O)C1=CNC2=CC3=CC=C4C=CC=CC4=C3C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=P(O)(O)c1c2nccnc2cc2ccc3ccccc3c12,6.0,P(=O)(O)O,O=P(O)(O)C1=C2NC=CNC2=CC2=CC=C3C=CC=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=P(O)(O)c1cc2ccccc2c2cc3nccnc3cc12,9.0,P(=O)(O)O,O=P(O)(O)C1=CC2=CC=CC=C2C2=CC3=C(C=C21)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=P(O)(O)c1cc2cc3nccnc3cc2c2ccccc12,10.0,P(=O)(O)O,O=P(O)(O)C1=CC2=CC3=C(C=C2C2=CC=CC=C21)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=P(O)(O)c1cccc2ccc3cc4nccnc4cc3c12,13.0,P(=O)(O)O,O=P(O)(O)C1=CC=CC2=CC=C3C=C4NC=CNC4=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=P(O)(O)c1ccc2ccc3cc4nccnc4cc3c2c1,14.0,P(=O)(O)O,O=P(O)(O)C1=CC=C2C=CC3=CC4=C(C=C3C2=C1)NC=CN4
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=P(O)(O)c1ccc2c(ccc3cc4nccnc4cc32)c1,15.0,P(=O)(O)O,O=P(O)(O)C1=CC=C2C(=C1)C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=P(O)(O)c1cccc2c1ccc1cc3nccnc3cc12,16.0,P(=O)(O)O,O=P(O)(O)C1=CC=CC2=C1C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=P(O)(O)c1c2ccc3ccccc3c2cc2nccnc12,17.0,P(=O)(O)O,O=P(O)(O)C1=C2C=CC3=CC=CC=C3C2=CC2=C1NC=CN2
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=[N+]([O-])c1cnc2cc3c(ccc4ccccc43)cc2n1,2.0,[N+](=O)[O-],O=[N+]([O-])C1=CNC2=CC3=C(C=CC4=CC=CC=C43)C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=[N+]([O-])c1cnc2cc3ccc4ccccc4c3cc2n1,3.0,[N+](=O)[O-],O=[N+]([O-])C1=CNC2=CC3=CC=C4C=CC=CC4=C3C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=[N+]([O-])c1c2nccnc2cc2ccc3ccccc3c12,6.0,[N+](=O)[O-],O=[N+]([O-])C1=C2NC=CNC2=CC2=CC=C3C=CC=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=[N+]([O-])c1cc2ccccc2c2cc3nccnc3cc12,9.0,[N+](=O)[O-],O=[N+]([O-])C1=CC2=CC=CC=C2C2=CC3=C(C=C21)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=[N+]([O-])c1cc2cc3nccnc3cc2c2ccccc12,10.0,[N+](=O)[O-],O=[N+]([O-])C1=CC2=CC3=C(C=C2C2=CC=CC=C21)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=[N+]([O-])c1cccc2ccc3cc4nccnc4cc3c12,13.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=CC2=CC=C3C=C4NC=CNC4=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=[N+]([O-])c1ccc2ccc3cc4nccnc4cc3c2c1,14.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=C2C=CC3=CC4=C(C=C3C2=C1)NC=CN4
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=[N+]([O-])c1ccc2c(ccc3cc4nccnc4cc32)c1,15.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=C2C(=C1)C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=[N+]([O-])c1cccc2c1ccc1cc3nccnc3cc12,16.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=CC2=C1C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,O=[N+]([O-])c1c2ccc3ccccc3c2cc2nccnc12,17.0,[N+](=O)[O-],O=[N+]([O-])C1=C2C=CC3=CC=CC=C3C2=CC2=C1NC=CN2
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CC(=O)c1cnc2cc3c(ccc4ccccc43)cc2n1,2.0,C(=O)C,CC(=O)C1=CNC2=CC3=C(C=CC4=CC=CC=C43)C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CC(=O)c1cnc2cc3ccc4ccccc4c3cc2n1,3.0,C(=O)C,CC(=O)C1=CNC2=CC3=CC=C4C=CC=CC4=C3C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CC(=O)c1c2nccnc2cc2ccc3ccccc3c12,6.0,C(=O)C,CC(=O)C1=C2NC=CNC2=CC2=CC=C3C=CC=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CC(=O)c1cc2ccccc2c2cc3nccnc3cc12,9.0,C(=O)C,CC(=O)C1=CC2=CC=CC=C2C2=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CC(=O)c1cc2cc3nccnc3cc2c2ccccc12,10.0,C(=O)C,CC(=O)C1=CC2=CC3=C(C=C2C2=CC=CC=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CC(=O)c1cccc2ccc3cc4nccnc4cc3c12,13.0,C(=O)C,CC(=O)C1=CC=CC2=CC=C3C=C4NC=CNC4=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CC(=O)c1ccc2ccc3cc4nccnc4cc3c2c1,14.0,C(=O)C,CC(=O)C1=CC=C2C=CC3=CC4=C(C=C3C2=C1)NC=CN4
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CC(=O)c1ccc2c(ccc3cc4nccnc4cc32)c1,15.0,C(=O)C,CC(=O)C1=CC=C2C(=C1)C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CC(=O)c1cccc2c1ccc1cc3nccnc3cc12,16.0,C(=O)C,CC(=O)C1=CC=CC2=C1C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CC(=O)c1c2ccc3ccccc3c2cc2nccnc12,17.0,C(=O)C,CC(=O)C1=C2C=CC3=CC=CC=C3C2=CC2=C1NC=CN2
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,c1ccc(-c2cnc3cc4c(ccc5ccccc54)cc3n2)cc1,2.0,c1ccccc1,C1=CC=C(C2=CNC3=CC4=C(C=CC5=CC=CC=C54)C=C3N2)C=C1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,c1ccc(-c2cnc3cc4ccc5ccccc5c4cc3n2)cc1,3.0,c1ccccc1,C1=CC=C(C2=CNC3=CC4=CC=C5C=CC=CC5=C4C=C3N2)C=C1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,c1ccc(-c2c3nccnc3cc3ccc4ccccc4c23)cc1,6.0,c1ccccc1,C1=CC=C(C2=C3NC=CNC3=CC3=CC=C4C=CC=CC4=C32)C=C1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,c1ccc(-c2cc3ccccc3c3cc4nccnc4cc23)cc1,9.0,c1ccccc1,C1=CC=C(C2=CC3=CC=CC=C3C3=CC4=C(C=C23)NC=CN4)C=C1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,c1ccc(-c2cc3cc4nccnc4cc3c3ccccc23)cc1,10.0,c1ccccc1,C1=CC=C(C2=CC3=CC4=C(C=C3C3=CC=CC=C23)NC=CN4)C=C1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,c1ccc(-c2cccc3ccc4cc5nccnc5cc4c23)cc1,13.0,c1ccccc1,C1=CC=C(C2=CC=CC3=CC=C4C=C5NC=CNC5=CC4=C32)C=C1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,c1ccc(-c2ccc3ccc4cc5nccnc5cc4c3c2)cc1,14.0,c1ccccc1,C1=CC=C(C2=CC=C3C=CC4=CC5=C(C=C4C3=C2)NC=CN5)C=C1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,c1ccc(-c2ccc3c(ccc4cc5nccnc5cc43)c2)cc1,15.0,c1ccccc1,C1=CC=C(C2=CC=C3C(=C2)C=CC2=CC4=C(C=C23)NC=CN4)C=C1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,c1ccc(-c2cccc3c2ccc2cc4nccnc4cc23)cc1,16.0,c1ccccc1,C1=CC=C(C2=CC=CC3=C2C=CC2=CC4=C(C=C23)NC=CN4)C=C1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,c1ccc(-c2c3ccc4ccccc4c3cc3nccnc23)cc1,17.0,c1ccccc1,C1=CC=C(C2=C3NC=CNC3=CC3=C4C=CC=CC4=CC=C32)C=C1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,C=Cc1cnc2cc3c(ccc4ccccc43)cc2n1,2.0,C=C,C=CC1=CNC2=CC3=C(C=CC4=CC=CC=C43)C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,C=Cc1cnc2cc3ccc4ccccc4c3cc2n1,3.0,C=C,C=CC1=CNC2=CC3=CC=C4C=CC=CC4=C3C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,C=Cc1c2nccnc2cc2ccc3ccccc3c12,6.0,C=C,C=CC1=C2NC=CNC2=CC2=CC=C3C=CC=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,C=Cc1cc2ccccc2c2cc3nccnc3cc12,9.0,C=C,C=CC1=CC2=CC=CC=C2C2=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,C=Cc1cc2cc3nccnc3cc2c2ccccc12,10.0,C=C,C=CC1=CC2=CC3=C(C=C2C2=CC=CC=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,C=Cc1cccc2ccc3cc4nccnc4cc3c12,13.0,C=C,C=CC1=CC=CC2=CC=C3C=C4NC=CNC4=CC3=C12
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,C=Cc1ccc2ccc3cc4nccnc4cc3c2c1,14.0,C=C,C=CC1=CC=C2C=CC3=CC4=C(C=C3C2=C1)NC=CN4
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,C=Cc1ccc2c(ccc3cc4nccnc4cc32)c1,15.0,C=C,C=CC1=CC=C2C(=C1)C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,C=Cc1cccc2c1ccc1cc3nccnc3cc12,16.0,C=C,C=CC1=CC=CC2=C1C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,C=Cc1c2ccc3ccccc3c2cc2nccnc12,17.0,C=C,C=CC1=C2C=CC3=CC=CC=C3C2=CC2=C1NC=CN2
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCCc1cnc2cc3c(ccc4ccccc43)cc2n1,2.0,CCC,CCCC1=CNC2=CC3=C(C=CC4=CC=CC=C43)C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCCc1cnc2cc3ccc4ccccc4c3cc2n1,3.0,CCC,CCCC1=CNC2=CC3=CC=C4C=CC=CC4=C3C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCCc1c2nccnc2cc2ccc3ccccc3c12,6.0,CCC,CCCC1=C2NC=CNC2=CC2=CC=C3C=CC=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCCc1cc2ccccc2c2cc3nccnc3cc12,9.0,CCC,CCCC1=CC2=CC=CC=C2C2=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCCc1cc2cc3nccnc3cc2c2ccccc12,10.0,CCC,CCCC1=CC2=CC3=C(C=C2C2=CC=CC=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCCc1cccc2ccc3cc4nccnc4cc3c12,13.0,CCC,CCCC1=CC=CC2=CC=C3C=C4NC=CNC4=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCCc1ccc2ccc3cc4nccnc4cc3c2c1,14.0,CCC,CCCC1=CC=C2C=CC3=CC4=C(C=C3C2=C1)NC=CN4
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCCc1ccc2c(ccc3cc4nccnc4cc32)c1,15.0,CCC,CCCC1=CC=C2C(=C1)C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCCc1cccc2c1ccc1cc3nccnc3cc12,16.0,CCC,CCCC1=CC=CC2=C1C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCCc1c2ccc3ccccc3c2cc2nccnc12,17.0,CCC,CCCC1=C2C=CC3=CC=CC=C3C2=CC2=C1NC=CN2
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCOc1cnc2cc3c(ccc4ccccc43)cc2n1,2.0,OCC,CCOC1=CNC2=CC3=C(C=CC4=CC=CC=C43)C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCOc1cnc2cc3ccc4ccccc4c3cc2n1,3.0,OCC,CCOC1=CNC2=CC3=CC=C4C=CC=CC4=C3C=C2N1
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCOc1c2nccnc2cc2ccc3ccccc3c12,6.0,OCC,CCOC1=C2NC=CNC2=CC2=CC=C3C=CC=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCOc1cc2ccccc2c2cc3nccnc3cc12,9.0,OCC,CCOC1=CC2=CC=CC=C2C2=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCOc1cc2cc3nccnc3cc2c2ccccc12,10.0,OCC,CCOC1=CC2=CC3=C(C=C2C2=CC=CC=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCOc1cccc2ccc3cc4nccnc4cc3c12,13.0,OCC,CCOC1=CC=CC2=CC=C3C=C4NC=CNC4=CC3=C21
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCOc1ccc2ccc3cc4nccnc4cc3c2c1,14.0,OCC,CCOC1=CC=C2C=CC3=CC4=C(C=C3C2=C1)NC=CN4
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCOc1ccc2c(ccc3cc4nccnc4cc32)c1,15.0,OCC,CCOC1=CC=C2C(=C1)C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCOc1cccc2c1ccc1cc3nccnc3cc12,16.0,OCC,CCOC1=CC=CC2=C1C=CC1=CC3=C(C=C12)NC=CN3
C12=NC=CN=C1C=C3C(C=CC4=C3C=CC=C4)=C2,CCOc1c2ccc3ccccc3c2cc2nccnc12,17.0,OCC,CCOC1=C2C=CC3=CC=CC=C3C2=CC2=C1NC=CN2
C12=CC=CC=C1N=C3C(C(C=CC=N4)=C4C5=C3C=CC=N5)=N2,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,,,C1=CC=C2NC3=C(NC2=C1)C1=CC=CNC1=C1NC=CC=C13
C12=CC=CC=C1N=C3C(C(C=CC=N4)=C4C5=C3C=CC=N5)=N2,Clc1cccc2nc3c4cccnc4c4ncccc4c3nc12,1.0,Cl,ClC1=CC=CC2=C1NC1=C3C=CC=NC3=C3N=CC=CC3=C1N2
C12=CC=CC=C1N=C3C(C(C=CC=N4)=C4C5=C3C=CC=N5)=N2,Clc1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,2.0,Cl,ClC1=CC=C2NC3=C(NC2=C1)C1=CC=CNC1=C1NC=CC=C13
C12=CC=CC=C1N=C3C(C(C=CC=N4)=C4C5=C3C=CC=N5)=N2,Clc1ccnc2c3ncccc3c3nc4ccccc4nc3c12,10.0,Cl,ClC1=CC=NC2=C3N=CC=CC3=C3NC4=CC=CC=C4NC3=C12
C12=CC=CC=C1N=C3C(C(C=CC=N4)=C4C5=C3C=CC=N5)=N2,Clc1cnc2c(c1)c1nc3ccccc3nc1c1cccnc12,11.0,Cl,ClC1=CNC2=C3NC=CC=C3C3=C(NC4=CC=CC=C4N3)C2=C1
C12=CC=CC=C1N=C3C(C(C=CC=N4)=C4C5=C3C=CC=N5)=N2,Clc1ccc2c(n1)c1ncccc1c1nc3ccccc3nc21,12.0,Cl,ClC1=CC=C2C(=C3NC=CC=C3C3=C2NC2=CC=CC=C2N3)N1
C12=CC=CC=C1N=C3C(C(C=CC=N4)=C4C5=C3C=CC=N5)=N2,Nc1cccc2nc3c4cccnc4c4ncccc4c3nc12,1.0,N,NC1=CC=CC2=C1NC1=C3C=CC=NC3=C3N=CC=CC3=C1N2
C12=CC=CC=C1N=C3C(C(C=CC=N4)=C4C5=C3C=CC=N5)=N2,Nc1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,2.0,N,NC1=CC=C2NC3=C(NC2=C1)C1=CC=CNC1=C1NC=CC=C13
C12=CC=CC=C1N=C3C(C(C=CC=N4)=C4C5=C3C=CC=N5)=N2,Nc1ccnc2c3ncccc3c3nc4ccccc4nc3c12,10.0,N,NC1=CC=NC2=C3N=CC=CC3=C3NC4=CC=CC=C4NC3=C12
C12=CC=CC=C1N=C3C(C(C=CC=N4)=C4C5=C3C=CC=N5)=N2,Nc1cnc2c(c1)c1nc3ccccc3nc1c1cccnc12,11.0,N,NC1=CNC2=C3NC=CC=C3C3=C(NC4=CC=CC=C4N3)C2=C1
